user_id,sameDiff,task1v2,task2v3,task3v4,task4v5,task5v6,task8v9,task9v10,task10v11
158643,0.6875,0.95,NA,1,NA,NA,NA,NA,NA
158646,0.625,NA,NA,0.45,0.45,NA,NA,NA,NA
158673,0.5625,NA,0.45,0.4,NA,NA,NA,NA,NA
158674,0.75,NA,NA,0.85,0.7,NA,NA,NA,NA
158680,0.5625,0.45,NA,0.65,NA,NA,NA,NA,NA
158681,0.5625,NA,NA,0.55,NA,NA,NA,0.55,NA
158685,0.375,NA,NA,0.65,NA,NA,NA,NA,0.45
158689,0.625,NA,NA,0.45,NA,NA,NA,NA,0.55
158695,0.9375,NA,NA,0.8,NA,NA,NA,0.75,NA
158696,0.375,0.4,NA,0.4,NA,NA,NA,NA,NA
158699,0.5625,NA,NA,0.95,NA,NA,NA,0.4,NA
158705,0.8125,NA,NA,0.8,NA,NA,NA,NA,0.7
158708,0.3125,NA,NA,0.55,NA,NA,NA,NA,0.6
158710,0.8125,0.65,NA,0.5,NA,NA,NA,NA,NA
158717,0.625,NA,NA,0.9,NA,NA,1,NA,NA
158719,0.8125,NA,NA,0.9,NA,0.55,NA,NA,NA
158724,0.8125,NA,NA,0.7,0.95,NA,NA,NA,NA
158731,0.625,NA,NA,0.45,NA,NA,NA,NA,0.8
158748,0.5625,NA,NA,0.6,NA,NA,NA,NA,0.65
158751,0.5625,NA,NA,0.55,NA,NA,0.75,NA,NA
158755,0.9375,NA,NA,0.95,NA,NA,0.95,NA,NA
158758,0.5625,NA,NA,0.55,NA,NA,NA,0.5,NA
158759,0.8125,NA,NA,0.75,NA,NA,NA,NA,0.5
158763,0.6875,0.75,NA,0.55,NA,NA,NA,NA,NA
158767,0.75,1,NA,0.9,NA,NA,NA,NA,NA
158772,1,NA,NA,1,NA,NA,NA,NA,1
158778,0.5,0.4,NA,0.5,NA,NA,NA,NA,NA
158780,0.75,NA,0.5,0.7,NA,NA,NA,NA,NA
158782,0.6875,NA,0.9,0.9,NA,NA,NA,NA,NA
158786,0.4375,NA,NA,0.45,NA,NA,NA,0.4,NA
158790,0.75,NA,NA,0.45,0.9,NA,NA,NA,NA
158791,0.75,NA,0.95,0.95,NA,NA,NA,NA,NA
158796,0.875,NA,NA,0.8,0.85,NA,NA,NA,NA
158799,0.9375,1,NA,1,NA,NA,NA,NA,NA
158800,0.4375,NA,NA,0.65,NA,0.35,NA,NA,NA
158802,0.5625,NA,NA,0.8,NA,0.4,NA,NA,NA
158803,0.5625,NA,NA,0.65,NA,NA,0.45,NA,NA
158804,0.5625,NA,NA,0.45,NA,NA,0.4,NA,NA
158809,0.625,NA,NA,0.45,NA,0.3,NA,NA,NA
158829,0.5625,NA,NA,0.75,NA,0.4,NA,NA,NA
158843,0.625,NA,NA,0.45,NA,NA,NA,0.45,NA
158844,0.5,0.4,NA,0.4,NA,NA,NA,NA,NA
158846,0.9375,NA,NA,1,NA,NA,NA,0.75,NA
158847,0.625,NA,NA,0.55,NA,NA,NA,0.55,NA
158854,0.6875,NA,NA,0.7,NA,NA,0.65,NA,NA
158855,1,NA,NA,0.95,NA,NA,NA,0.95,NA
158857,0.5625,NA,0.55,0.5,NA,NA,NA,NA,NA
158859,0.8125,NA,0.9,0.95,NA,NA,NA,NA,NA
158860,0.9375,NA,NA,1,NA,0.95,NA,NA,NA
158867,0.875,NA,1,0.95,NA,NA,NA,NA,NA
158880,0.75,0.45,NA,0.95,NA,NA,NA,NA,NA
158885,1,NA,1,1,NA,NA,NA,NA,NA
158894,0.6875,NA,NA,0.45,NA,NA,NA,0.35,NA
158896,0.4375,NA,1,0.8,NA,NA,NA,NA,NA
158897,0.4375,NA,NA,0.35,NA,NA,0.4,NA,NA
158901,0.875,0.95,NA,0.95,NA,NA,NA,NA,NA
158903,0.5,NA,NA,0.6,NA,0.5,NA,NA,NA
158909,0.8125,NA,NA,1,NA,NA,NA,0.75,NA
158911,0.75,NA,NA,0.9,NA,0.75,NA,NA,NA
158913,0.875,NA,0.85,1,NA,NA,NA,NA,NA
158916,0.6875,NA,NA,0.55,NA,NA,NA,NA,0.5
158918,0.3125,NA,NA,0.55,NA,NA,0.45,NA,NA
158919,0.6875,0.75,NA,0.65,NA,NA,NA,NA,NA
158923,0.5625,NA,NA,0.65,NA,0.5,NA,NA,NA
158924,0.75,NA,NA,1,NA,NA,NA,0.55,NA
158925,0.75,NA,NA,0.5,NA,NA,0.45,NA,NA
158933,0.375,NA,NA,0.5,NA,NA,NA,NA,0.65
158954,0.4375,NA,NA,0.4,NA,NA,NA,NA,0.6
158957,1,NA,NA,1,NA,NA,NA,0.9,NA
158960,0.75,NA,NA,0.65,NA,NA,0.8,NA,NA
158963,0.9375,NA,NA,0.95,NA,NA,NA,NA,0.95
158979,0.5625,NA,NA,0.65,NA,0.65,NA,NA,NA
158982,0.5625,NA,NA,0.8,NA,0.75,NA,NA,NA
158984,0.8125,NA,NA,0.5,NA,NA,NA,0.45,NA
158993,0.9375,0.8,NA,1,NA,NA,NA,NA,NA
158994,0.625,NA,NA,0.85,NA,NA,NA,0.6,NA
159001,0.5,NA,NA,0.6,NA,0.55,NA,NA,NA
159002,0.625,NA,0.6,0.4,NA,NA,NA,NA,NA
159007,1,NA,NA,1,NA,0.8,NA,NA,NA
159012,0.9375,NA,1,1,NA,NA,NA,NA,NA
159023,0.5625,NA,0.95,0.65,NA,NA,NA,NA,NA
159024,0.6875,NA,NA,0.9,NA,NA,0.9,NA,NA
159026,0.5625,NA,NA,0.95,NA,NA,1,NA,NA
159027,0.9375,NA,0.8,0.95,NA,NA,NA,NA,NA
159035,0.4375,NA,NA,0.45,NA,NA,NA,0.5,NA
159038,0.5,NA,NA,0.65,NA,0.6,NA,NA,NA
159039,0.875,0.8,NA,0.7,NA,NA,NA,NA,NA
159040,0.9375,NA,NA,1,NA,1,NA,NA,NA
159044,0.5,NA,NA,0.75,NA,NA,0.65,NA,NA
159051,0.625,NA,NA,0.75,0.4,NA,NA,NA,NA
159052,0.625,NA,0.6,0.5,NA,NA,NA,NA,NA
159053,0.5625,NA,NA,0.65,NA,NA,0.2,NA,NA
159057,0.625,NA,NA,0.85,1,NA,NA,NA,NA
159062,0.5625,NA,NA,0.7,NA,0.75,NA,NA,NA
159068,0.5625,NA,NA,0.7,NA,NA,0.55,NA,NA
159072,0.5625,NA,NA,0.6,NA,NA,NA,NA,0.55
159075,0.875,NA,NA,0.7,NA,0.5,NA,NA,NA
159079,0.5625,NA,NA,0.6,NA,0.5,NA,NA,NA
159082,0.5625,0.45,NA,0.5,NA,NA,NA,NA,NA
159087,0.875,0.3,NA,0.55,NA,NA,NA,NA,NA
159091,0.375,NA,NA,0.6,NA,NA,NA,NA,0.6
159094,0.75,NA,NA,0.5,NA,NA,NA,NA,0.6
159101,0.875,NA,NA,0.95,0.9,NA,NA,NA,NA
159103,0.4375,NA,NA,0.65,NA,NA,NA,NA,0.5
159104,0.875,NA,0.95,0.8,NA,NA,NA,NA,NA
159105,0.6875,NA,NA,1,NA,NA,NA,NA,0.85
159107,0.875,NA,NA,1,0.95,NA,NA,NA,NA
159111,0.9375,NA,NA,0.95,NA,NA,1,NA,NA
159123,0.75,NA,NA,0.75,NA,NA,0.85,NA,NA
159128,0.9375,NA,NA,0.95,NA,1,NA,NA,NA
159133,0.6875,NA,NA,0.7,NA,NA,NA,0.65,NA
159135,0.4375,NA,NA,0.55,0.5,NA,NA,NA,NA
159137,0.625,NA,NA,0.65,0.7,NA,NA,NA,NA
159138,0.6875,NA,NA,0.75,NA,NA,NA,NA,0.3
159140,0.9375,NA,0.85,0.95,NA,NA,NA,NA,NA
159144,0.4375,NA,NA,0.6,NA,NA,0.45,NA,NA
159145,0.5,NA,NA,0.7,NA,NA,NA,0.5,NA
159146,0.625,NA,NA,0.4,NA,NA,0.6,NA,NA
159147,0.375,NA,NA,0.6,NA,NA,NA,0.4,NA
159150,0.625,0.3,NA,0.5,NA,NA,NA,NA,NA
159152,1,NA,NA,1,NA,NA,NA,NA,0.75
159153,0.625,NA,0.55,0.5,NA,NA,NA,NA,NA
159154,0.75,NA,0.55,0.85,NA,NA,NA,NA,NA
159162,1,NA,NA,1,NA,NA,NA,NA,1
159187,1,NA,NA,1,NA,NA,1,NA,NA
159188,0.5625,NA,NA,0.5,NA,NA,NA,0.65,NA
159196,0.5,NA,NA,0.6,0.5,NA,NA,NA,NA
159201,0.5625,NA,NA,0.65,0.65,NA,NA,NA,NA
159202,1,NA,NA,1,0.95,NA,NA,NA,NA
159204,0.3125,NA,NA,0.5,NA,NA,0.35,NA,NA
159207,0.625,NA,0.5,0.7,NA,NA,NA,NA,NA
159215,0.625,NA,0.4,0.65,NA,NA,NA,NA,NA
159219,0.625,NA,NA,0.5,NA,0.45,NA,NA,NA
159226,0.625,NA,NA,0.6,NA,NA,NA,NA,0.6
159235,0.375,NA,NA,0.9,NA,NA,0.45,NA,NA
159236,0.4375,NA,NA,0.4,NA,NA,NA,NA,0.5
159242,1,1,NA,1,NA,NA,NA,NA,NA
159246,0.4375,NA,NA,0.7,NA,NA,0.6,NA,NA
159248,0.8125,NA,0.3,0.25,NA,NA,NA,NA,NA
159251,0.5,0.55,NA,0.45,NA,NA,NA,NA,NA
159261,0.5625,NA,NA,0.65,0.6,NA,NA,NA,NA
159267,0.75,NA,NA,0.6,NA,NA,NA,NA,0.6
159270,0.6875,NA,NA,0.75,NA,0.55,NA,NA,NA
159281,0.625,NA,NA,0.75,NA,0.75,NA,NA,NA
159294,0.5625,NA,NA,0.8,NA,NA,NA,NA,0.6
159295,0.8125,NA,NA,0.55,NA,NA,NA,0.35,NA
159301,0.625,0.6,NA,0.6,NA,NA,NA,NA,NA
159307,0.9375,NA,NA,0.95,NA,0.6,NA,NA,NA
159308,0.6875,NA,NA,0.7,NA,NA,0.85,NA,NA
159313,0.6875,NA,NA,0.7,NA,NA,NA,0.6,NA
159315,0.4375,0.5,NA,0.55,NA,NA,NA,NA,NA
159326,0.5,NA,NA,0.4,NA,NA,0.55,NA,NA
159336,0.6875,NA,NA,0.85,NA,0.65,NA,NA,NA
159337,0.375,NA,NA,0.5,NA,NA,0.65,NA,NA
159339,0.6875,NA,NA,0.75,NA,NA,0.6,NA,NA
159342,0.5,NA,NA,0.55,NA,NA,NA,NA,0.65
159347,0.6875,NA,NA,0.6,NA,0.6,NA,NA,NA
159353,0.75,NA,NA,1,NA,NA,NA,NA,0.8
159354,0.625,NA,NA,0.6,NA,NA,0.35,NA,NA
159355,0.625,NA,NA,0.65,NA,NA,NA,0.45,NA
159360,0.625,NA,NA,0.6,NA,NA,NA,NA,0.9
159361,0.9375,NA,NA,1,NA,NA,0.9,NA,NA
159362,0.9375,NA,NA,0.8,0.9,NA,NA,NA,NA
159366,0.875,NA,NA,0.8,NA,NA,NA,0.55,NA
159379,0.25,NA,NA,0.6,NA,NA,NA,NA,0.5
159391,0.5,NA,NA,0.9,0.65,NA,NA,NA,NA
159393,0.75,NA,0.95,1,NA,NA,NA,NA,NA
159394,1,NA,NA,0.95,NA,1,NA,NA,NA
159399,0.4375,NA,NA,0.45,NA,NA,NA,NA,0.7
159403,1,NA,NA,1,1,NA,NA,NA,NA
159404,0.75,NA,NA,0.45,0.65,NA,NA,NA,NA
159410,0.5,NA,NA,0.75,NA,NA,NA,0.55,NA
159427,0.625,NA,NA,0.8,NA,0.7,NA,NA,NA
159430,0.5625,0.65,NA,0.55,NA,NA,NA,NA,NA
159432,0.875,NA,1,0.9,NA,NA,NA,NA,NA
159434,0.625,NA,NA,0.35,NA,0.65,NA,NA,NA
159439,0.5625,NA,NA,0.5,NA,NA,NA,NA,0.6
159442,0.625,NA,0.4,0.55,NA,NA,NA,NA,NA
159445,0.25,NA,NA,0.55,NA,0.55,NA,NA,NA
159446,0.875,NA,1,1,NA,NA,NA,NA,NA
159447,0.625,0.75,NA,0.75,NA,NA,NA,NA,NA
159450,0.875,0.45,NA,0.6,NA,NA,NA,NA,NA
159451,0.75,NA,NA,0.95,0.9,NA,NA,NA,NA
159453,0.375,NA,NA,0.45,NA,NA,0.6,NA,NA
159466,0.4375,NA,NA,0.5,NA,NA,0.4,NA,NA
159477,0.5625,NA,NA,0.4,0.6,NA,NA,NA,NA
159479,0.625,NA,NA,0.8,0.75,NA,NA,NA,NA
159481,0.625,NA,NA,0.4,NA,NA,0.4,NA,NA
159483,0.875,NA,0.9,0.9,NA,NA,NA,NA,NA
159491,0.875,NA,0.95,1,NA,NA,NA,NA,NA
159493,0.75,0.9,NA,0.95,NA,NA,NA,NA,NA
159498,0.5625,NA,0.5,0.55,NA,NA,NA,NA,NA
159501,0.8125,0.75,NA,0.5,NA,NA,NA,NA,NA
159502,0.6875,NA,NA,0.3,0.65,NA,NA,NA,NA
159503,0.4375,NA,NA,0.6,NA,NA,NA,NA,0.3
159507,0.625,NA,NA,1,1,NA,NA,NA,NA
159511,0.6875,NA,NA,0.75,0.7,NA,NA,NA,NA
159515,0.5625,NA,NA,0.55,NA,NA,NA,NA,0.4
159520,0.625,NA,NA,0.9,NA,0.9,NA,NA,NA
159523,0.8125,NA,NA,1,NA,NA,NA,0.6,NA
159527,0.625,NA,NA,0.5,NA,NA,0.95,NA,NA
159531,0.9375,NA,NA,1,0.95,NA,NA,NA,NA
159537,0.125,NA,NA,0.55,0.6,NA,NA,NA,NA
159546,0.5,NA,0.55,0.4,NA,NA,NA,NA,NA
159549,0.4375,NA,NA,0.65,NA,NA,0.75,NA,NA
159551,1,0.8,NA,0.7,NA,NA,NA,NA,NA
159556,0.6875,NA,0.45,0.6,NA,NA,NA,NA,NA
159563,0.5625,0.95,NA,0.7,NA,NA,NA,NA,NA
159567,0.75,NA,NA,0.65,0.55,NA,NA,NA,NA
159571,0.6875,NA,NA,0.55,NA,NA,NA,0.8,NA
159584,0.6875,0.8,NA,0.75,NA,NA,NA,NA,NA
159586,0.875,NA,NA,0.85,NA,NA,1,NA,NA
159597,0.375,0.6,NA,0.55,NA,NA,NA,NA,NA
159599,0.3125,NA,NA,0.75,NA,NA,NA,NA,0.75
159604,0.6875,0.5,NA,0.8,NA,NA,NA,NA,NA
159605,0.6875,NA,NA,0.45,NA,0.7,NA,NA,NA
159606,0.4375,NA,NA,0.3,NA,0.6,NA,NA,NA
159611,0.125,NA,NA,0.9,NA,NA,0.75,NA,NA
159624,0.875,NA,NA,0.65,0.95,NA,NA,NA,NA
159627,0.8125,NA,NA,0.55,NA,NA,NA,NA,0.8
159631,0.8125,NA,NA,0.4,0.5,NA,NA,NA,NA
159635,0.6875,NA,NA,0.75,NA,NA,NA,0.55,NA
159637,0.5625,NA,0.65,0.7,NA,NA,NA,NA,NA
159639,0.5625,NA,NA,0.35,NA,NA,NA,NA,0.6
159645,0.375,NA,NA,0.3,NA,0.65,NA,NA,NA
159647,0.875,NA,NA,0.95,NA,NA,NA,NA,0.9
159653,0.75,NA,NA,1,NA,NA,0.95,NA,NA
159655,0.6875,NA,NA,0.6,0.8,NA,NA,NA,NA
159660,1,NA,0.9,1,NA,NA,NA,NA,NA
159668,0.875,NA,NA,0.85,NA,NA,NA,NA,0.75
159672,0.875,NA,NA,1,NA,0.95,NA,NA,NA
159679,0.375,0.5,NA,0.45,NA,NA,NA,NA,NA
159680,0.5625,NA,NA,0.45,NA,NA,NA,0.35,NA
159681,0.5625,NA,NA,0.65,NA,NA,NA,0.8,NA
159686,0.5625,NA,NA,0.55,0.35,NA,NA,NA,NA
159705,0.4375,0.45,NA,0.55,NA,NA,NA,NA,NA
159711,0.875,0.35,NA,0.95,NA,NA,NA,NA,NA
159716,0.6875,NA,NA,1,NA,NA,NA,NA,0.9
159719,0.375,NA,NA,0.95,NA,NA,NA,NA,0.65
159729,0.75,NA,NA,0.85,0.55,NA,NA,NA,NA
159732,0.5625,NA,NA,0.9,NA,NA,NA,NA,0.45
159740,0.875,NA,NA,1,NA,0.7,NA,NA,NA
159745,0.4375,NA,NA,0.5,NA,NA,0.8,NA,NA
159748,0.375,NA,NA,0.45,0.45,NA,NA,NA,NA
159750,0.4375,NA,NA,0.5,NA,NA,0.35,NA,NA
159756,0.5625,NA,NA,0.45,NA,NA,NA,0.45,NA
159757,0.625,NA,NA,0.6,NA,NA,NA,NA,0.5
159761,0.625,0.5,NA,0.8,NA,NA,NA,NA,NA
159769,0.625,1,NA,0.85,NA,NA,NA,NA,NA
159770,0.4375,NA,NA,0.7,NA,0.75,NA,NA,NA
159771,0.4375,NA,NA,0.55,NA,NA,0.5,NA,NA
159772,0.9375,NA,NA,1,NA,NA,NA,NA,1
159777,0.9375,NA,1,1,NA,NA,NA,NA,NA
159781,0.5625,NA,NA,0.55,NA,NA,NA,0.4,NA
159788,0.6875,0.4,NA,0.5,NA,NA,NA,NA,NA
159791,0.5,NA,0.8,0.4,NA,NA,NA,NA,NA
159793,0.375,0.65,NA,0.65,NA,NA,NA,NA,NA
159794,0.625,NA,NA,0.4,NA,NA,0.45,NA,NA
159799,0.6875,NA,0.5,0.35,NA,NA,NA,NA,NA
159802,0.625,NA,NA,0.7,0.35,NA,NA,NA,NA
159803,0.75,NA,NA,0.65,NA,NA,NA,0.55,NA
159807,0.625,NA,NA,0.4,NA,NA,NA,NA,0.45
159808,0.5625,NA,NA,0.85,NA,NA,0.45,NA,NA
159818,0.6875,NA,NA,0.3,NA,NA,NA,0.55,NA
159829,0.375,NA,NA,0.45,0.7,NA,NA,NA,NA
159832,0.625,NA,NA,0.45,NA,NA,NA,NA,0.4
159840,0.5,NA,NA,0.45,NA,NA,NA,0.45,NA
159841,0.625,0.8,NA,0.75,NA,NA,NA,NA,NA
159842,0.5625,NA,NA,0.55,NA,NA,NA,NA,0.55
159844,0.625,NA,NA,0.85,NA,NA,NA,0.65,NA
159847,0.75,NA,NA,1,NA,NA,NA,0.35,NA
159854,0.8125,NA,NA,0.95,NA,NA,NA,0.75,NA
159861,0.5,0.7,NA,0.75,NA,NA,NA,NA,NA
159864,0.6875,NA,NA,0.65,0.75,NA,NA,NA,NA
159866,0.625,NA,NA,0.45,NA,0.4,NA,NA,NA
159869,1,NA,NA,0.95,NA,NA,1,NA,NA
159871,0.75,NA,NA,0.5,NA,NA,0.4,NA,NA
159880,1,NA,NA,1,NA,NA,NA,NA,1
159881,0.75,NA,NA,0.65,NA,0.5,NA,NA,NA
159890,0.8125,NA,0.4,0.65,NA,NA,NA,NA,NA
159892,0.375,NA,NA,0.8,NA,NA,NA,NA,0.7
159894,0.5625,NA,NA,0.45,NA,NA,NA,NA,0.6
159897,0.5,NA,NA,0.6,0.4,NA,NA,NA,NA
159902,0.8125,NA,NA,0.55,0.4,NA,NA,NA,NA
159903,0.6875,NA,NA,0.6,NA,NA,NA,NA,0.4
159910,0.5,NA,NA,0.7,0.55,NA,NA,NA,NA
159912,0.875,NA,NA,0.9,0.8,NA,NA,NA,NA
159914,0.6875,NA,0.7,0.45,NA,NA,NA,NA,NA
159915,0.8125,NA,NA,0.95,0.85,NA,NA,NA,NA
159916,0.9375,NA,0.9,0.9,NA,NA,NA,NA,NA
159922,0.625,NA,NA,0.6,NA,NA,NA,0.45,NA
159925,0.4375,NA,NA,0.75,0.5,NA,NA,NA,NA
159930,0.4375,NA,0.4,0.75,NA,NA,NA,NA,NA
159932,0.75,NA,NA,1,NA,NA,0.95,NA,NA
159936,0.4375,0.6,NA,0.65,NA,NA,NA,NA,NA
159937,0.625,NA,0.5,0.5,NA,NA,NA,NA,NA
159940,0.6875,NA,NA,0.5,NA,NA,NA,NA,0.3
159943,0.875,NA,NA,1,0.9,NA,NA,NA,NA
159945,0.8125,NA,NA,0.45,NA,NA,NA,0.6,NA
159946,0.6875,NA,NA,0.45,NA,NA,NA,NA,0.35
159947,0.625,NA,NA,0.7,0.4,NA,NA,NA,NA
159958,0.4375,NA,NA,0.4,NA,0.55,NA,NA,NA
159960,0.8125,NA,0.8,0.6,NA,NA,NA,NA,NA
159961,0.5625,NA,NA,0.55,0.9,NA,NA,NA,NA
159962,0.3125,NA,NA,0.6,NA,NA,NA,0.7,NA
159963,0.5625,NA,NA,0.5,NA,NA,NA,0.55,NA
159968,0.375,NA,0.7,0.6,NA,NA,NA,NA,NA
159969,0.625,NA,NA,0.65,NA,NA,NA,0.45,NA
159970,0.5,0.25,NA,0.55,NA,NA,NA,NA,NA
159978,0.4375,NA,0.6,0.35,NA,NA,NA,NA,NA
159982,0.5,NA,NA,0.65,NA,NA,0.4,NA,NA
159985,0.6875,NA,NA,0.55,NA,0.45,NA,NA,NA
159999,0.8125,NA,0.65,0.7,NA,NA,NA,NA,NA
160002,0.6875,NA,NA,0.6,0.7,NA,NA,NA,NA
160010,0.5625,NA,NA,0.45,NA,0.45,NA,NA,NA
160011,0.75,NA,NA,0.55,NA,0.45,NA,NA,NA
160018,0.875,NA,NA,1,1,NA,NA,NA,NA
160020,0.6875,NA,0.65,0.65,NA,NA,NA,NA,NA
160025,0.5,NA,NA,0.65,NA,0.6,NA,NA,NA
160026,0.375,NA,NA,0.55,NA,0.5,NA,NA,NA
160031,0.5625,NA,NA,0.5,NA,NA,NA,0.45,NA
160035,0.8125,NA,NA,1,NA,NA,NA,0.75,NA
160036,0.75,NA,NA,1,NA,NA,0.95,NA,NA
160038,0.6875,NA,NA,0.85,NA,NA,NA,NA,0.45
160040,0.4375,NA,NA,0.55,0.9,NA,NA,NA,NA
160041,0.4375,NA,NA,0.5,0.55,NA,NA,NA,NA
160048,0.75,NA,NA,0.85,NA,0.85,NA,NA,NA
160049,0.5,NA,NA,0.7,NA,NA,NA,NA,0.3
160057,0.625,NA,NA,0.7,NA,NA,0.65,NA,NA
160063,1,NA,NA,0.65,NA,NA,0.4,NA,NA
160064,0.4375,NA,NA,0.55,0.55,NA,NA,NA,NA
160065,0.4375,NA,NA,0.7,NA,0.45,NA,NA,NA
160070,0.5,NA,0.35,0.75,NA,NA,NA,NA,NA
160073,0.125,NA,NA,0.55,0.5,NA,NA,NA,NA
160078,0.75,NA,NA,0.7,0.6,NA,NA,NA,NA
160090,0.875,0.65,NA,0.9,NA,NA,NA,NA,NA
160093,0.75,NA,NA,1,NA,NA,1,NA,NA
160094,0.5,0.55,NA,0.6,NA,NA,NA,NA,NA
160103,0.75,NA,NA,0.45,NA,NA,0.7,NA,NA
160105,1,NA,NA,0.95,NA,NA,0.9,NA,NA
160108,0.625,NA,NA,0.95,NA,0.5,NA,NA,NA
160117,0.8125,NA,NA,0.65,NA,NA,0.3,NA,NA
160125,0.5625,NA,NA,0.5,0.55,NA,NA,NA,NA
160126,0.875,NA,NA,0.85,NA,0.5,NA,NA,NA
160133,0.5,0.85,NA,0.6,NA,NA,NA,NA,NA
160140,0.5,NA,NA,0.85,0.45,NA,NA,NA,NA
160141,0.6875,NA,NA,0.55,NA,NA,NA,0.6,NA
160143,0.5625,NA,NA,0.7,NA,NA,NA,NA,0.45
160145,0.625,0.6,NA,0.95,NA,NA,NA,NA,NA
160153,0.3125,NA,NA,0.6,NA,NA,0.45,NA,NA
160154,0.6875,NA,NA,0.35,NA,0.4,NA,NA,NA
160161,0.375,0.3,NA,0.55,NA,NA,NA,NA,NA
160163,0.5625,NA,NA,0.8,NA,NA,NA,0.45,NA
160169,0.6875,NA,NA,0.6,NA,0.4,NA,NA,NA
160170,0.5,NA,NA,0.8,NA,0.55,NA,NA,NA
160178,0.75,NA,NA,0.4,NA,NA,0.6,NA,NA
160180,0.5625,NA,0.7,0.65,NA,NA,NA,NA,NA
160188,0.625,NA,0.7,0.7,NA,NA,NA,NA,NA
160189,0.5,NA,NA,0.55,NA,NA,0.7,NA,NA
160191,0.6875,NA,NA,0.7,NA,0.6,NA,NA,NA
160198,0.5,NA,NA,0.6,0.5,NA,NA,NA,NA
160201,0.8125,0.95,NA,0.95,NA,NA,NA,NA,NA
160209,0.4375,NA,NA,0.55,NA,NA,0.4,NA,NA
160210,0.9375,NA,NA,0.95,NA,NA,NA,0.95,NA
160212,0.375,NA,0.55,0.45,NA,NA,NA,NA,NA
160219,1,NA,NA,1,1,NA,NA,NA,NA
160220,0.625,0.4,NA,0.5,NA,NA,NA,NA,NA
160234,0.6875,NA,0.55,0.45,NA,NA,NA,NA,NA
160237,0.625,NA,NA,0.55,0.6,NA,NA,NA,NA
160238,0.625,NA,NA,0.5,NA,NA,0.65,NA,NA
160243,0.6875,NA,0.55,0.45,NA,NA,NA,NA,NA
160244,0.75,NA,0.9,1,NA,NA,NA,NA,NA
160251,0.4375,NA,NA,0.5,0.5,NA,NA,NA,NA
160252,0.4375,0.65,NA,0.5,NA,NA,NA,NA,NA
160257,0.6875,NA,NA,0.65,NA,0.55,NA,NA,NA
160263,0.75,NA,NA,0.6,0.75,NA,NA,NA,NA
160264,0.375,NA,NA,0.55,NA,NA,0.35,NA,NA
160266,0.75,NA,NA,0.45,0.7,NA,NA,NA,NA
160268,0.4375,NA,NA,0.65,NA,NA,NA,NA,0.35
160273,0.625,NA,0.7,0.6,NA,NA,NA,NA,NA
160276,0.5625,NA,NA,0.55,NA,NA,0.45,NA,NA
160277,1,NA,NA,1,1,NA,NA,NA,NA
160282,0.5,NA,NA,0.5,NA,NA,0.45,NA,NA
160289,0.375,NA,NA,0.25,NA,NA,NA,NA,0.4
160297,0.3125,NA,NA,0.2,NA,0.65,NA,NA,NA
160298,0.4375,NA,NA,0.65,NA,NA,0.65,NA,NA
160299,0.625,NA,NA,0.6,NA,0.65,NA,NA,NA
160301,0.625,NA,0.8,0.55,NA,NA,NA,NA,NA
160302,0.4375,NA,NA,0.45,NA,NA,0.5,NA,NA
160306,0.6875,NA,0.55,0.4,NA,NA,NA,NA,NA
160311,0.625,NA,NA,0.65,NA,NA,0.95,NA,NA
160313,0.5625,NA,NA,0.9,NA,NA,0.9,NA,NA
160314,0.5625,NA,NA,0.6,NA,NA,NA,0.55,NA
160316,0.625,NA,NA,0.55,NA,0.55,NA,NA,NA
160318,0.6875,NA,NA,0.8,NA,0.7,NA,NA,NA
160320,0.5,NA,NA,0.7,NA,1,NA,NA,NA
160321,0.5,NA,NA,0.55,0.4,NA,NA,NA,NA
160324,0.75,NA,NA,0.55,NA,NA,NA,NA,0.7
160325,0.5,NA,NA,0.95,NA,NA,NA,0.4,NA
160327,0.5,NA,NA,0.95,NA,NA,0.8,NA,NA
160329,1,NA,NA,1,NA,NA,1,NA,NA
160332,0.4375,NA,NA,0.65,NA,NA,0.6,NA,NA
160334,0.375,NA,NA,0.55,0.45,NA,NA,NA,NA
160336,0.4375,NA,NA,0.6,NA,NA,NA,NA,0.55
160340,0.5,0.4,NA,0.3,NA,NA,NA,NA,NA
160342,0.9375,NA,NA,0.55,NA,NA,NA,0.9,NA
160345,0.625,NA,NA,0.9,NA,NA,0.95,NA,NA
160348,0.75,NA,1,0.95,NA,NA,NA,NA,NA
160352,0.5625,NA,0.55,0.55,NA,NA,NA,NA,NA
160355,0.3125,NA,NA,0.5,NA,NA,NA,0.5,NA
160358,0.75,NA,NA,0.6,NA,NA,0.45,NA,NA
160359,0.8125,NA,NA,0.5,NA,1,NA,NA,NA
160364,0.8125,NA,NA,0.5,0.55,NA,NA,NA,NA
160365,0.6875,NA,NA,0.65,NA,NA,NA,0.5,NA
160366,0.5625,NA,NA,0.65,NA,NA,0.4,NA,NA
160372,0.8125,NA,0.75,1,NA,NA,NA,NA,NA
160377,1,NA,NA,1,NA,NA,NA,NA,1
160384,0.9375,NA,0.9,1,NA,NA,NA,NA,NA
160387,1,NA,NA,0.95,NA,1,NA,NA,NA
160395,0.375,NA,NA,0.45,NA,NA,NA,NA,0.6
160396,1,0.5,NA,1,NA,NA,NA,NA,NA
160400,0.875,NA,NA,1,NA,0.95,NA,NA,NA
160410,0.625,NA,NA,0.7,NA,NA,NA,NA,0.7
